Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,strain,tissue
SRR3734255,WGS,190,2223604580,PRJNA327349,SAMN05330622,Model organism or animal,1450600483,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890023,Illumina HiSeq 2000,SD72N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD72N,female,SRP077652,SD72N,Whole organism
SRR3734256,WGS,190,2738927900,PRJNA327349,SAMN05330623,Model organism or animal,1816875165,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890024,Illumina HiSeq 2000,SD73N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD73N,female,SRP077652,SD73N,Whole organism
SRR3734257,WGS,190,4048668580,PRJNA327349,SAMN05330624,Model organism or animal,2794120581,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890025,Illumina HiSeq 2000,SD77N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD77N,female,SRP077652,SD77N,Whole organism
SRR3734258,WGS,190,2375462460,PRJNA327349,SAMN05330625,Model organism or animal,1520737249,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890026,Illumina HiSeq 2000,SD78N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD78N,female,SRP077652,SD78N,Whole organism
SRR3734259,WGS,190,1944975660,PRJNA327349,SAMN05330626,Model organism or animal,1254343682,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890027,Illumina HiSeq 2000,SD79N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD79N,female,SRP077652,SD79N,Whole organism
SRR3734260,WGS,190,1569784180,PRJNA327349,SAMN05330627,Model organism or animal,1008245423,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890028,Illumina HiSeq 2000,SD88N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD88N,female,SRP077652,SD88N,Whole organism
SRR3734261,WGS,190,2639275560,PRJNA327349,SAMN05330628,Model organism or animal,1811282859,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890029,Illumina HiSeq 2000,SD8N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD8N,female,SRP077652,SD8N,Whole organism
SRR3734262,WGS,190,1885086710,PRJNA327349,SAMN05330629,Model organism or animal,1234155046,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890030,Illumina HiSeq 2000,SD90N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD90N,female,SRP077652,SD90N,Whole organism
SRR3734263,WGS,190,2259123750,PRJNA327349,SAMN05330378,Model organism or animal,1604450137,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890031,Illumina HiSeq 2000,EF115N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF115N,female,SRP077652,EF115N,Whole organism
SRR3734265,WGS,190,1847208120,PRJNA327349,SAMN05330630,Model organism or animal,1327775330,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890032,Illumina HiSeq 2000,SD92N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD92N,female,SRP077652,SD92N,Whole organism
SRR3734266,WGS,190,2168271260,PRJNA327349,SAMN05330631,Model organism or animal,1530070527,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890033,Illumina HiSeq 2000,SD94N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SD94N,female,SRP077652,SD94N,Whole organism
SRR3734267,WGS,190,1954814620,PRJNA327349,SAMN05330632,Model organism or animal,1374283645,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890034,Illumina HiSeq 2000,SP103N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP103N,female,SRP077652,SP103N,Whole organism
SRR3734268,WGS,190,2016087340,PRJNA327349,SAMN05330633,Model organism or animal,1383210235,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890035,Illumina HiSeq 2000,SP107N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP107N,female,SRP077652,SP107N,Whole organism
SRR3734269,WGS,190,1874906130,PRJNA327349,SAMN05330634,Model organism or animal,1258584008,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890036,Illumina HiSeq 2000,SP115N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP115N,female,SRP077652,SP115N,Whole organism
SRR3734270,WGS,190,2560607010,PRJNA327349,SAMN05330635,Model organism or animal,1828241683,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890037,Illumina HiSeq 2000,SP127N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP127N,female,SRP077652,SP127N,Whole organism
SRR3734271,WGS,190,2200360930,PRJNA327349,SAMN05330636,Model organism or animal,1501850893,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890038,Illumina HiSeq 2000,SP133N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP133N,female,SRP077652,SP133N,Whole organism
SRR3734272,WGS,190,1128636290,PRJNA327349,SAMN05330637,Model organism or animal,772407554,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890039,Illumina HiSeq 2000,SP141N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP141N,female,SRP077652,SP141N,Whole organism
SRR3734273,WGS,190,4328442820,PRJNA327349,SAMN05330638,Model organism or animal,2974373211,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890040,Illumina HiSeq 2000,SP159N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP159N,female,SRP077652,SP159N,Whole organism
SRR3734274,WGS,190,5001103430,PRJNA327349,SAMN05330639,Model organism or animal,3492084835,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890041,Illumina HiSeq 2000,SP15N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP15N,female,SRP077652,SP15N,Whole organism
SRR3734275,WGS,190,4429236490,PRJNA327349,SAMN05330379,Model organism or animal,3045541250,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890042,Illumina HiSeq 2000,EF116N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF116N,female,SRP077652,EF116N,Whole organism
SRR3734276,WGS,202,2738069398,PRJNA327349,SAMN05330640,Model organism or animal,1751025237,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890043,Illumina HiSeq 2000,SP175N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP175N,female,SRP077652,SP175N,Whole organism
SRR3734277,WGS,190,1992904680,PRJNA327349,SAMN05330641,Model organism or animal,1371340354,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890044,Illumina HiSeq 2000,SP17N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP17N,female,SRP077652,SP17N,Whole organism
SRR3734278,WGS,202,3864475130,PRJNA327349,SAMN05330642,Model organism or animal,2589530951,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890045,Illumina HiSeq 2000,SP191N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP191N,female,SRP077652,SP191N,Whole organism
SRR3734279,WGS,190,1820149650,PRJNA327349,SAMN05330643,Model organism or animal,1162880357,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890046,Illumina HiSeq 2000,SP19N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP19N,female,SRP077652,SP19N,Whole organism
SRR3734280,WGS,190,2473405180,PRJNA327349,SAMN05330644,Model organism or animal,1784463828,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890047,Illumina HiSeq 2000,SP1N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP1N,female,SRP077652,SP1N,Whole organism
SRR3734281,WGS,190,2208848230,PRJNA327349,SAMN05330645,Model organism or animal,1613724177,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890048,Illumina HiSeq 2000,SP201N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP201N,female,SRP077652,SP201N,Whole organism
SRR3734282,WGS,202,2699454270,PRJNA327349,SAMN05330646,Model organism or animal,1749587948,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890049,Illumina HiSeq 2000,SP213N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP213N,female,SRP077652,SP213N,Whole organism
SRR3734283,WGS,190,2292064430,PRJNA327349,SAMN05330647,Model organism or animal,1647199362,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890050,Illumina HiSeq 2000,SP249N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP249N,female,SRP077652,SP249N,Whole organism
SRR3734284,WGS,190,2689793900,PRJNA327349,SAMN05330648,Model organism or animal,1937103604,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890051,Illumina HiSeq 2000,SP267N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP267N,female,SRP077652,SP267N,Whole organism
SRR3734285,WGS,202,1663746538,PRJNA327349,SAMN05330649,Model organism or animal,1132476693,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890052,Illumina HiSeq 2000,SP279N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP279N,female,SRP077652,SP279N,Whole organism
SRR3734286,WGS,190,2141616920,PRJNA327349,SAMN05330353,Model organism or animal,1320381287,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890053,Illumina HiSeq 2000,EA126N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA126N,female,SRP077652,EA126N,Whole organism
SRR3734287,WGS,190,4735502810,PRJNA327349,SAMN05330380,Model organism or animal,3250064295,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890054,Illumina HiSeq 2000,EF117N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF117N,female,SRP077652,EF117N,Whole organism
SRR3734288,WGS,190,1441188760,PRJNA327349,SAMN05330650,Model organism or animal,1028430664,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890056,Illumina HiSeq 2000,SP287N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP287N,female,SRP077652,SP287N,Whole organism
SRR3734289,WGS,190,2669001250,PRJNA327349,SAMN05330651,Model organism or animal,1948611993,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890057,Illumina HiSeq 2000,SP291N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP291N,female,SRP077652,SP291N,Whole organism
SRR3734290,WGS,190,2695815000,PRJNA327349,SAMN05330652,Model organism or animal,1933457843,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890058,Illumina HiSeq 2000,SP315N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP315N,female,SRP077652,SP315N,Whole organism
SRR3734291,WGS,190,2304953650,PRJNA327349,SAMN05330653,Model organism or animal,1672416152,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890059,Illumina HiSeq 2000,SP323N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP323N,female,SRP077652,SP323N,Whole organism
SRR3734292,WGS,190,2734967730,PRJNA327349,SAMN05330654,Model organism or animal,1916619388,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890060,Illumina HiSeq 2000,SP335N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP335N,female,SRP077652,SP335N,Whole organism
SRR3734293,WGS,202,3821919588,PRJNA327349,SAMN05330655,Model organism or animal,2444647114,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890061,Illumina HiSeq 2000,SP347N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP347N,female,SRP077652,SP347N,Whole organism
SRR3734294,WGS,190,1711246400,PRJNA327349,SAMN05330656,Model organism or animal,1171863524,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890062,Illumina HiSeq 2000,SP39N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP39N,female,SRP077652,SP39N,Whole organism
SRR3734295,WGS,202,2343943360,PRJNA327349,SAMN05330657,Model organism or animal,1497153225,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890063,Illumina HiSeq 2000,SP61N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP61N,female,SRP077652,SP61N,Whole organism
SRR3734296,WGS,190,3028508610,PRJNA327349,SAMN05330658,Model organism or animal,2202827828,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890064,Illumina HiSeq 2000,SP69N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP69N,female,SRP077652,SP69N,Whole organism
SRR3734297,WGS,190,3067230420,PRJNA327349,SAMN05330659,Model organism or animal,2161339822,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890065,Illumina HiSeq 2000,SP75N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP75N,female,SRP077652,SP75N,Whole organism
SRR3734298,WGS,190,2675737320,PRJNA327349,SAMN05330381,Model organism or animal,1920499810,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890066,Illumina HiSeq 2000,EF119N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF119N,female,SRP077652,EF119N,Whole organism
SRR3734300,WGS,190,2770580760,PRJNA327349,SAMN05330660,Model organism or animal,1999257981,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890067,Illumina HiSeq 2000,SP83N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP83N,female,SRP077652,SP83N,Whole organism
SRR3734301,WGS,190,1181027650,PRJNA327349,SAMN05330661,Model organism or animal,862081619,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890068,Illumina HiSeq 2000,SP87N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP87N,female,SRP077652,SP87N,Whole organism
SRR3734302,WGS,202,4532839802,PRJNA327349,SAMN05330662,Model organism or animal,3080271207,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890069,Illumina HiSeq 2000,SP95N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,SP95N,female,SRP077652,SP95N,Whole organism
SRR3734303,WGS,190,4387750940,PRJNA327349,SAMN05330382,Model organism or animal,3056737666,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890070,Illumina HiSeq 2000,EF11N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF11N,female,SRP077652,EF11N,Whole organism
SRR3734304,WGS,190,2371497540,PRJNA327349,SAMN05330383,Model organism or animal,1587574469,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890071,Illumina HiSeq 2000,EF120N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF120N,female,SRP077652,EF120N,Whole organism
SRR3734305,WGS,190,5156424820,PRJNA327349,SAMN05330384,Model organism or animal,3381551969,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890072,Illumina HiSeq 2000,EF122N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF122N,female,SRP077652,EF122N,Whole organism
SRR3734306,WGS,190,1855164180,PRJNA327349,SAMN05330385,Model organism or animal,1216927332,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890073,Illumina HiSeq 2000,EF126N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF126N,female,SRP077652,EF126N,Whole organism
SRR3734307,WGS,190,1989528380,PRJNA327349,SAMN05330386,Model organism or animal,1387811817,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890074,Illumina HiSeq 2000,EF12N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF12N,female,SRP077652,EF12N,Whole organism
SRR3734308,WGS,190,2523600140,PRJNA327349,SAMN05330387,Model organism or animal,1676206791,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890075,Illumina HiSeq 2000,EF130N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF130N,female,SRP077652,EF130N,Whole organism
SRR3734309,WGS,190,1642909290,PRJNA327349,SAMN05330388,Model organism or animal,1015341720,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890076,Illumina HiSeq 2000,EF131N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF131N,female,SRP077652,EF131N,Whole organism
SRR3734310,WGS,190,2591953780,PRJNA327349,SAMN05330389,Model organism or animal,1699655983,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890077,Illumina HiSeq 2000,EF132N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF132N,female,SRP077652,EF132N,Whole organism
SRR3734311,WGS,190,2355825580,PRJNA327349,SAMN05330354,Model organism or animal,1609221841,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890078,Illumina HiSeq 2000,EA13N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA13N,female,SRP077652,EA13N,Whole organism
SRR3734312,WGS,190,2069379680,PRJNA327349,SAMN05330390,Model organism or animal,1509070473,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890079,Illumina HiSeq 2000,EF134N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF134N,female,SRP077652,EF134N,Whole organism
SRR3734313,WGS,190,2361491570,PRJNA327349,SAMN05330391,Model organism or animal,1499035742,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890080,Illumina HiSeq 2000,EF135N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF135N,female,SRP077652,EF135N,Whole organism
SRR3734314,WGS,190,1608410800,PRJNA327349,SAMN05330392,Model organism or animal,1055329430,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890081,Illumina HiSeq 2000,EF136N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF136N,female,SRP077652,EF136N,Whole organism
SRR3734315,WGS,190,1646964840,PRJNA327349,SAMN05330393,Model organism or animal,1017762649,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890082,Illumina HiSeq 2000,EF15N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF15N,female,SRP077652,EF15N,Whole organism
SRR3734316,WGS,190,1680840700,PRJNA327349,SAMN05330394,Model organism or animal,1053474899,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890083,Illumina HiSeq 2000,EF16N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF16N,female,SRP077652,EF16N,Whole organism
SRR3734317,WGS,190,2206591410,PRJNA327349,SAMN05330395,Model organism or animal,1446972492,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890084,Illumina HiSeq 2000,EF19N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF19N,female,SRP077652,EF19N,Whole organism
SRR3734318,WGS,190,1714325350,PRJNA327349,SAMN05330396,Model organism or animal,1065836414,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890085,Illumina HiSeq 2000,EF1N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF1N,female,SRP077652,EF1N,Whole organism
SRR3734319,WGS,190,2497185580,PRJNA327349,SAMN05330397,Model organism or animal,1790708429,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890086,Illumina HiSeq 2000,EF24N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF24N,female,SRP077652,EF24N,Whole organism
SRR3734320,WGS,190,1686035870,PRJNA327349,SAMN05330398,Model organism or animal,1051429855,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890087,Illumina HiSeq 2000,EF25N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF25N,female,SRP077652,EF25N,Whole organism
